titre,entreprise,ville,contrat,date,lien,source,date_expiration
Gestionnaire des incidents et des demandes d’assistance,,Dakar,,2026-04-06,https://senjob.com/sn/jobseekers/gestionnaire-des-incidents-et-des-demandes-d’assistance_e_161226.html,senjob,2026-04-13
Gestionnaire d’opérations financières,,Dakar,,2026-04-06,https://senjob.com/sn/jobseekers/gestionnaire-d’opérations-financières_e_161225.html,senjob,2026-04-13
Chargé d’études en organisation,,Dakar,,2026-04-06,https://senjob.com/sn/jobseekers/chargé-d’études-en-organisation_e_161224.html,senjob,2026-04-13
Chargé des projets de communication,,Dakar,,2026-04-06,https://senjob.com/sn/jobseekers/chargé-des-projets-de-communication_e_161223.html,senjob,2026-04-18
"Senior Malaria Advisor, DOS LEAP Global – Senegal",,Dakar,,2026-04-04,"https://senjob.com/sn/jobseekers/senior-malaria-advisor,-dos-leap-global-–-senegal_e_161222.html",senjob,2026-04-18
Business Development Director – Senegal,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/business-development-director-–-senegal_e_161221.html,senjob,2026-04-18
Directeur Clinique,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/directeur-clinique_e_161220.html,senjob,2026-04-18
Responsable Spa,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/responsable-spa_e_161219.html,senjob,2026-04-18
GEF Projects Sub-Regional Coordinator,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/gef-projects-sub-regional-coordinator_e_161218.html,senjob,2026-04-16
Ingénieur Projet,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/ingénieur-projet_e_161217.html,senjob,2026-04-18
Professeur du Second Degré – Arts Plastiques-Français,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/professeur-du-second-degré-–-arts-plastiques-français_e_161216.html,senjob,2026-04-18
Coordinateur Pédagogique,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/coordinateur-pédagogique_e_161215.html,senjob,2026-04-18
Comptable,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/comptable_e_161214.html,senjob,2026-04-18
Stage subventionné pour jeunes diplômés au sein de la Délégation de l’UE au Sénégal,,Dakar,,2026-04-04,https://senjob.com/sn/jobseekers/stage-subventionné-pour-jeunes-diplômés-au-sein-de-la-délégation-de-l’ue-au-sénégal_e_161213.html,senjob,2026-04-18
Chargé(e) de la Relation Client,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/chargé-e--de-la-relation-client_e_161211.html,senjob,2026-04-18
Chargé(e) de Financement,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/chargé-e--de-financement_e_161210.html,senjob,2026-04-18
Technicien Bâtiment H/F,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/technicien-bâtiment-h-f_e_161209.html,senjob,2026-04-15
Ingénieur Bâtiment,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/ingénieur-bâtiment_e_161208.html,senjob,2026-04-15
Responsable Conformité,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/responsable-conformité_e_161207.html,senjob,2026-04-18
Adjoint/ Adjointe à la sécurité,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/adjoint--adjointe-à-la-sécurité_e_161206.html,senjob,2026-04-13
Pricing and Quoting Intern Apprentice West Africa,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/pricing-and-quoting-intern-apprentice-west-africa_e_161205.html,senjob,2026-04-18
Manufacturing Team Leader,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/manufacturing-team-leader_e_161204.html,senjob,2026-04-18
"Stagiaire Suivi, Évaluation et Apprentissage",,Dakar,,2026-04-03,"https://senjob.com/sn/jobseekers/stagiaire-suivi,-Évaluation-et-apprentissage_e_161203.html",senjob,2026-04-18
Responsable des Finances et de l’Administration,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/responsable-des-finances-et-de-l’administration_e_161202.html,senjob,2026-04-15
Développeur Sénior,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/développeur-sénior_e_161201.html,senjob,2026-04-18
Chef(fe) des Services Administratifs (CSA),,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/chef-fe--des-services-administratifs--csa-_e_161200.html,senjob,2026-04-18
Restaurant Manager,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/restaurant-manager_e_161199.html,senjob,2026-04-18
HR Associate,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/hr-associate_e_161197.html,senjob,2026-04-09
Téléconseiller en prise de RDV B2B,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/téléconseiller-en-prise-de-rdv-b2b_e_161196.html,senjob,2026-04-18
Techniciennes de Surface,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/techniciennes-de-surface_e_161195.html,senjob,2026-04-18
Community Manager,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/community-manager_e_161194.html,senjob,2026-04-18
Formation Tech Academy et Recrutement JOJ2026,,Dakar,,2026-04-03,https://senjob.com/sn/jobseekers/formation-tech-academy-et-recrutement-joj2026_e_161193.html,senjob,2026-04-18
Economic Specialist,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/economic-specialist_e_161190.html,senjob,2026-04-17
Chauffeur,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/chauffeur_e_161189.html,senjob,2026-04-17
Agent de Sécurité,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/agent-de-sécurité_e_161188.html,senjob,2026-04-17
Acheteur,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/acheteur_e_161187.html,senjob,2026-04-17
Chargé de Pilotage & Performance,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/chargé-de-pilotage---performance_e_161186.html,senjob,2026-04-17
Responsable de Zone,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/responsable-de-zone_e_161185.html,senjob,2026-04-17
Directeur (trice) artistique,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/directeur--trice--artistique_e_161183.html,senjob,2026-04-17
Chef de publicité,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/chef-de-publicité_e_161182.html,senjob,2026-04-17
Content Manager,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/content-manager_e_161181.html,senjob,2026-04-17
Pompiste,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/pompiste_e_161180.html,senjob,2026-04-17
Technicien de baie,,Thies,,2026-04-02,https://senjob.com/sn/jobseekers/technicien-de-baie_e_161179.html,senjob,2026-04-17
Rayonniste,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/rayonniste_e_161178.html,senjob,2026-04-17
Caissier,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/caissier_e_161177.html,senjob,2026-04-17
Laveur,,Thies,,2026-04-02,https://senjob.com/sn/jobseekers/laveur_e_161176.html,senjob,2026-04-17
Gérant de boutique,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/gérant-de-boutique_e_161174.html,senjob,2026-04-17
Gérant de station,,Thies,,2026-04-02,https://senjob.com/sn/jobseekers/gérant-de-station_e_161173.html,senjob,2026-04-17
Commis Administratif,,Dakar,,2026-04-02,https://senjob.com/sn/jobseekers/commis-administratif_e_161172.html,senjob,2026-04-17
Public Engagement Assistant,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/public-engagement-assistant_e_161169.html,senjob,2026-04-16
Télévendeurs en conquête mobile/marché français,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/télévendeurs-en-conquête-mobile-marché-français_e_161168.html,senjob,2026-04-16
Responsable Pédagogique,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/responsable-pédagogique_e_161167.html,senjob,2026-04-16
Technicien Electromécanicien,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/technicien-electromécanicien_e_161166.html,senjob,2026-04-16
Commercial B2B,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/commercial-b2b_e_161164.html,senjob,2026-04-16
Cuisinière professionnelle,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/cuisinière-professionnelle_e_161163.html,senjob,2026-04-16
Assistant.e au primaire bilingue,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/assistant.e-au-primaire-bilingue_e_161162.html,senjob,2026-04-16
Agent Enquêteur,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/agent-enquêteur_e_161161.html,senjob,2026-04-16
Commerciaux,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/commerciaux_e_161160.html,senjob,2026-04-16
Business Analyst,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/business-analyst_e_161159.html,senjob,2026-04-16
Enseignant Bilingue,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/enseignant-bilingue_e_161158.html,senjob,2026-04-16
Chargé(e) de Trade Marketing,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/chargé-e--de-trade-marketing_e_161157.html,senjob,2026-04-16
Contrôleur de Gestion,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/contrôleur-de-gestion_e_161156.html,senjob,2026-04-16
Chef de la sécurité,,Thies,,2026-04-01,https://senjob.com/sn/jobseekers/chef-de-la-sécurité_e_161155.html,senjob,2026-04-16
Emerging Leaders Trainee Programme,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/emerging-leaders-trainee-programme_e_161154.html,senjob,2026-04-16
"Assistant(e) administratif(ve), achats et comptabilité",,Dakar,,2026-04-01,"https://senjob.com/sn/jobseekers/assistant-e--administratif-ve-,-achats-et-comptabilité_e_161153.html",senjob,2026-04-16
Assistant(e) de Direction,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/assistant-e--de-direction_e_161152.html,senjob,2026-04-16
Chargé de Suivi-Évaluation,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/chargé-de-suivi-Évaluation_e_161151.html,senjob,2026-04-16
Chauffeur Livreur Tricycle (Moto 3 roues),,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/chauffeur-livreur-tricycle--moto-3-roues-_e_161150.html,senjob,2026-04-16
Stagiaire en Droit,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/stagiaire-en-droit_e_161148.html,senjob,2026-04-15
Coordinateur.rice régional.e pédagogique Afrique,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/coordinateur.rice-régional.e-pédagogique-afrique_e_161147.html,senjob,2026-04-15
Responsable Fiscalité et Conformité,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/responsable-fiscalité-et-conformité_e_161146.html,senjob,2026-04-15
Chauffeur Paferceau/O Wood,,Dakar,,2026-04-01,https://senjob.com/sn/jobseekers/chauffeur-paferceau-o-wood_e_161145.html,senjob,2026-04-15
Agent de Support Client H/F,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/agent-de-support-client-h-f_e_161144.html,senjob,2026-04-15
consultant Expert Socio ou Agroéconomiste,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/consultant-expert-socio-ou-agroéconomiste_e_161143.html,senjob,2026-04-15
Responsable Atelier Mécanique et Coordination,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/responsable-atelier-mécanique-et-coordination_e_161142.html,senjob,2026-04-16
Commercial Sédentaire / Téléprospecteur (H/F),,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/commercial-sédentaire---téléprospecteur--h-f-_e_161141.html,senjob,2026-04-15
Responsable de Production Extursion,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/responsable-de-production-extursion_e_161140.html,senjob,2026-04-15
Project Manager,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/project-manager_e_161139.html,senjob,2026-04-15
Aide Gouvernante,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/aide-gouvernante_e_161137.html,senjob,2026-04-15
Maitre d’Hotel,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/maitre-d’hotel_e_161136.html,senjob,2026-04-15
Agents de nettoyage,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/agents-de-nettoyage_e_161135.html,senjob,2026-04-15
Assistant Caissier et commercial,,Dakar,,2026-03-31,https://senjob.com/sn/jobseekers/assistant-caissier-et-commercial_e_161133.html,senjob,2026-04-15
Assistante Commerciale résidante à Tambacounda,,Tambacounda,,2026-03-31,https://senjob.com/sn/jobseekers/assistante-commerciale-résidante-à-tambacounda_e_161132.html,senjob,2026-04-15
Global Assurance Manager,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/global-assurance-manager_e_161130.html,senjob,2026-04-14
Superviseur Génie Civil,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/superviseur-génie-civil_e_161129.html,senjob,2026-04-16
Assistant de passation de marchés,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/assistant-de-passation-de-marchés_e_161128.html,senjob,2026-04-14
Référent.e Maladies Non Transmissibles,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/référent.e-maladies-non-transmissibles_e_161127.html,senjob,2026-04-14
Assistant(e) Administratif(ve) et Qualité,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/assistant-e--administratif-ve--et-qualité_e_161126.html,senjob,2026-04-14
APPEL D'OFFRE/ Fourniture de kits d'hygiène me...,,ziguinchor,,,https://senjob.com/sn/jobseekers/<b>appel-d-offre<-b>---fourniture-de-kits-d-hygiène-menstruelle_e_161107.html,senjob,
Agent Assurance Qualité / Contrôle Qualité,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/agent-assurance-qualité---contrôle-qualité_e_161125.html,senjob,2026-04-14
Expert-Comptable,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/expert-comptable_e_161124.html,senjob,2026-04-14
Regional Infrastructure Advisor,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/regional-infrastructure-advisor_e_161123.html,senjob,2026-04-11
Internal Auditor,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/internal-auditor_e_161122.html,senjob,2026-04-14
Cash-Based Interventions Officer,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/cash-based-interventions-officer_e_161121.html,senjob,2026-04-10
Livreur,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/livreur_e_161120.html,senjob,2026-04-14
Conducteur Travaux CVCD & Plomberie,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/conducteur-travaux-cvcd---plomberie_e_161119.html,senjob,2026-04-14
Bilingual HR Operations,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/bilingual-hr-operations_e_161118.html,senjob,2026-04-14
Ingénieur Génie Civil Bilingue,,St Louis,,2026-03-30,https://senjob.com/sn/jobseekers/ingénieur-génie-civil-bilingue_e_161116.html,senjob,2026-04-14
Ferrailleurs,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/ferrailleurs_e_161114.html,senjob,2026-04-14
Stagiaire Communication & Marketing Digital,,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/stagiaire-communication---marketing-digital_e_161112.html,senjob,2026-04-14
Commercial Terrain (H/F),,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/commercial-terrain--h-f-_e_161111.html,senjob,2026-04-14
"Stagiaires Développeurs Frontend, Backend & Web/Mobile (H/F)",,Dakar,,2026-03-30,"https://senjob.com/sn/jobseekers/stagiaires-développeurs-frontend,-backend---web-mobile--h-f-_e_161110.html",senjob,2026-04-14
Commercial ERP / Odoo (H/F),,Dakar,,2026-03-30,https://senjob.com/sn/jobseekers/commercial-erp---odoo--h-f-_e_161109.html,senjob,2026-04-14
Regional Business Development Director – West and Central Africa,,Dakar,,2026-03-29,https://senjob.com/sn/jobseekers/regional-business-development-director-–-west-and-central-africa_e_161105.html,senjob,2026-04-10
Référent.e Maladies Non Transmissibles F/H,,Dakar,,2026-03-29,https://senjob.com/sn/jobseekers/référent.e-maladies-non-transmissibles-f-h_e_161103.html,senjob,2026-04-11
Tailleur Costume sur mesure,,Dakar,,2026-03-29,https://senjob.com/sn/jobseekers/tailleur-costume-sur-mesure_e_161102.html,senjob,2026-04-11
Conducteur Travaux CVCD & plomberie,,Dakar,,2026-03-29,https://senjob.com/sn/jobseekers/conducteur-travaux-cvcd---plomberie_e_161096.html,senjob,2026-04-11
Agent transit,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/agent-transit_e_161095.html,senjob,2026-04-11
"Directeur(rice) Technique pour la santé maternelle, Néonatale et infantile et Nutrition",,Dakar,,2026-03-27,"https://senjob.com/sn/jobseekers/directeur-rice--technique-pour-la-santé-maternelle,-néonatale-et-infantile-et-nutrition_e_161094.html",senjob,2026-04-11
M&E Officer,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/m-e-officer_e_161093.html,senjob,2026-04-11
Directeur Exécutif des Vaccins et de Bioproduction (CVO),,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/directeur-exécutif-des-vaccins-et-de-bioproduction--cvo-_e_161092.html,senjob,2026-04-11
Responsable régional,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/responsable-régional_e_161091.html,senjob,2026-04-11
Regional Business Development Director,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/regional-business-development-director_e_161090.html,senjob,2026-04-11
Chargé de support technique,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/chargé-de-support-technique_e_161089.html,senjob,2026-04-11
UI/UX DESIGNER,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/ui-ux-designer_e_161088.html,senjob,2026-04-11
Chargé(e) de Support Administratif,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/chargé-e--de-support-administratif_e_161087.html,senjob,2026-04-11
Assistant des Achats et de la Logistique,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/assistant-des-achats-et-de-la-logistique_e_161086.html,senjob,2026-04-11
Technicien Support Informatique,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/technicien-support-informatique_e_161084.html,senjob,2026-04-11
Gérante institut de beauté soins et bien être,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/gérante-institut-de-beauté-soins-et-bien-être_e_161083.html,senjob,2026-04-11
Qualiticien Terrain,,Dakar,,2026-03-27,https://senjob.com/sn/jobseekers/qualiticien-terrain_e_161082.html,senjob,2026-04-10
Comptable & Assistant(e) administratif(ve),,Dakar,,2026-03-26,https://senjob.com/sn/jobseekers/comptable---assistant-e--administratif-ve-_e_161079.html,senjob,2026-04-10
Responsable Commercial,,Dakar,,2026-03-26,https://senjob.com/sn/jobseekers/responsable-commercial_e_161078.html,senjob,2026-04-10
